725340,"CHICAGO MIDWAY AP",IL,-6.0,41.783,-87.750,186
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
07/23/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,27.0,A,7,22.0,A,7,74,A,7,994,A,7,160,A,7,3.6,A,7,16100,A,7,77777,A,7,4.6,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/23/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,26.0,A,7,22.0,A,7,79,A,7,994,A,7,190,A,7,4.6,A,7,16100,A,7,77777,A,7,4.5,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/23/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,26.0,A,7,22.0,A,7,79,A,7,993,A,7,190,A,7,5.7,A,7,16100,A,7,77777,A,7,4.5,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,26.0,A,7,21.0,A,7,74,A,7,993,A,7,200,A,7,4.6,A,7,16100,A,7,77777,A,7,4.5,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,26.0,A,7,22.0,A,7,79,A,7,992,A,7,190,A,7,5.7,A,7,11300,A,7,7500,A,7,4.4,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,26.1,A,7,21.7,A,7,77,A,7,992,A,7,210,A,7,5.7,A,7,9000,A,7,77777,A,7,4.4,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,26.0,A,7,22.0,A,7,79,A,7,992,A,7,200,A,7,6.2,A,7,8000,A,7,7500,A,7,4.2,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,05:00,12,452,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,4,E,9,4,E,9,26.0,A,7,22.0,A,7,79,A,7,992,A,7,200,A,7,4.6,A,7,4800,A,7,7500,A,7,3.9,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,06:00,190,1324,89,2,8,137,2,15,69,2,8,9500,2,8,9000,2,15,8200,2,8,1460,2,19,0,E,9,0,E,9,26.0,A,7,22.0,A,7,79,A,7,992,A,7,210,A,7,5.7,A,7,4800,A,7,7500,A,7,3.7,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,07:00,430,1324,245,2,8,416,2,15,110,2,8,25600,2,8,37700,2,15,13400,2,8,2080,2,19,0,E,9,0,E,9,27.0,A,7,23.0,A,7,79,A,7,991,A,7,220,A,7,4.6,A,7,4800,A,7,7500,A,7,3.7,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,08:00,663,1324,398,2,8,475,2,15,160,2,8,42300,2,8,47600,2,15,18400,2,8,3360,2,19,2,E,9,2,E,9,29.0,A,7,23.0,A,7,70,A,7,991,A,7,240,A,7,5.7,A,7,8000,A,7,7500,A,7,3.6,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,09:00,870,1324,568,2,8,590,2,15,179,2,8,59400,2,8,59300,2,15,20300,2,8,4550,2,19,2,E,9,2,E,9,31.1,A,7,22.2,A,7,59,A,7,991,A,7,250,A,7,6.7,A,7,11000,A,7,7500,A,7,3.6,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,10:00,1039,1324,697,2,8,629,2,15,202,2,8,73800,2,8,64000,2,15,23400,2,8,6890,2,19,0,E,9,0,E,9,33.0,A,7,22.0,A,7,53,A,7,990,A,7,240,A,7,7.7,A,7,16100,A,7,7500,A,7,3.7,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,11:00,1158,1324,825,2,8,705,2,15,207,2,8,88300,2,8,72200,2,15,25000,2,8,9790,2,19,0,E,9,0,E,9,36.0,A,7,21.0,A,7,42,A,7,990,A,7,250,A,7,6.7,A,7,16100,A,7,77777,A,7,3.8,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,12:00,1218,1324,890,2,8,739,2,15,209,2,8,95800,2,8,75900,2,15,25900,2,8,12510,2,19,0,E,9,0,E,9,38.0,A,7,19.0,A,7,33,A,7,989,A,7,270,A,7,9.3,A,7,16100,A,7,77777,A,7,3.9,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,13:00,1215,1324,888,2,8,743,2,15,205,2,8,95700,2,8,76300,2,15,25500,2,8,12140,2,19,0,E,9,0,E,9,39.0,A,7,18.0,A,7,29,A,7,989,A,7,240,A,7,7.2,A,7,16100,A,7,77777,A,7,4.1,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,14:00,1150,1324,827,2,8,723,2,15,197,2,8,88700,2,8,74200,2,15,24100,2,8,9110,2,19,0,E,9,0,E,9,39.0,A,7,19.0,A,7,31,A,7,988,A,7,220,A,7,8.2,A,7,16100,A,7,77777,A,7,4.2,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,15:00,1027,1324,731,2,8,721,2,15,171,2,8,78200,2,8,73800,2,15,20800,2,8,5770,2,19,0,E,9,0,E,9,40.0,A,7,16.7,A,7,26,A,7,988,A,7,240,A,7,8.2,A,7,16000,A,7,77777,A,7,4.3,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,16:00,854,1324,561,2,8,634,2,15,152,2,8,59300,2,8,64100,2,15,17900,2,8,3860,2,19,0,E,9,0,E,9,39.0,A,7,17.0,A,7,28,A,7,988,A,7,270,A,7,7.7,A,7,16100,A,7,77777,A,7,4.5,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,17:00,643,1324,404,2,8,556,2,15,134,2,8,41900,2,8,54100,2,15,15500,2,8,2730,2,19,0,E,9,0,E,9,38.0,A,7,17.0,A,7,29,A,7,988,A,7,260,A,7,6.2,A,7,16100,A,7,77777,A,7,4.7,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,18:00,409,1324,228,2,8,460,2,15,86,2,8,24300,2,8,41100,2,15,11600,2,8,1580,2,19,2,E,9,2,A,7,37.0,A,7,18.0,A,7,33,A,7,988,A,7,260,A,7,8.2,A,7,16100,A,7,77777,A,7,4.9,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,19:00,169,1324,59,2,8,140,2,15,41,2,8,6200,2,8,8000,2,15,5200,2,8,750,2,19,3,E,9,3,A,7,36.0,A,7,19.0,A,7,37,A,7,989,A,7,260,A,7,7.2,A,7,16100,A,7,77777,A,7,5.0,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,20:00,7,342,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,2,E,9,2,A,7,34.0,A,7,20.0,A,7,44,A,7,989,A,7,270,A,7,4.6,A,7,16100,A,7,77777,A,7,5.0,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,33.3,A,7,20.0,A,7,46,A,7,990,A,7,250,A,7,3.6,A,7,16000,A,7,77777,A,7,5.1,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,33.0,A,7,20.0,A,7,46,A,7,990,A,7,280,A,7,3.1,A,7,16100,A,7,77777,A,7,5.1,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,32.0,A,7,21.0,A,7,52,A,7,990,A,7,260,A,7,2.6,A,7,16100,A,7,77777,A,7,5.0,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/24/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,A,7,30.0,A,7,21.0,A,7,59,A,7,990,A,7,240,A,7,2.1,A,7,16100,A,7,77777,A,7,5.0,E,8,0.190,F,8,0.150,F,8,0,1,A,7
07/25/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,A,7,29.0,A,7,21.0,A,7,62,A,7,990,A,7,230,A,7,2.1,A,7,16100,A,7,77777,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,28.0,A,7,21.0,A,7,66,A,7,990,A,7,240,A,7,2.6,A,7,16100,A,7,77777,A,7,4.7,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,27.8,A,7,21.7,A,7,69,A,7,991,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,4.5,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,A,7,28.0,A,7,22.0,A,7,70,A,7,991,A,7,170,A,7,2.1,A,7,16100,A,7,77777,A,7,4.5,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,05:00,11,452,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,9,A,7,28.0,A,7,22.0,A,7,70,A,7,992,A,7,0,A,7,0.0,A,7,16100,A,7,5400,A,7,4.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,06:00,187,1324,79,2,8,61,2,15,70,2,8,8600,2,8,4500,2,15,7900,2,8,1550,2,19,10,E,9,9,A,7,28.0,A,7,22.0,A,7,70,A,7,991,A,7,70,A,7,5.1,A,7,16100,A,7,3000,A,7,4.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,07:00,427,1324,216,2,8,218,2,15,146,2,8,23400,2,8,20200,2,15,16800,2,8,3300,2,19,10,E,9,9,A,7,29.0,A,7,18.0,A,7,52,A,7,992,A,7,70,A,7,3.6,A,7,16100,A,7,2700,A,7,4.6,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,08:00,660,1324,67,2,8,0,2,15,67,2,8,8300,2,8,0,2,15,8300,2,8,3250,2,19,10,E,9,9,A,7,30.0,A,7,14.0,A,7,38,A,7,992,A,7,140,A,7,6.7,A,7,16100,A,7,6000,A,7,4.7,E,8,0.189,F,8,0.150,F,8,5,1,A,7
07/25/2005,09:00,868,1324,97,2,8,0,2,15,97,2,8,12100,2,8,0,2,15,12100,2,8,4970,2,19,7,E,9,7,A,7,26.7,A,7,17.2,A,7,56,A,7,993,A,7,260,A,7,3.6,A,7,9000,A,7,2100,A,7,4.9,E,8,0.189,F,8,0.150,F,8,2,1,A,7
07/25/2005,10:00,1037,1324,308,2,8,30,2,15,284,2,8,34000,2,8,3100,2,15,31600,2,8,11480,2,19,10,E,9,9,A,7,23.0,A,7,21.0,A,7,89,A,7,992,A,7,150,A,7,3.6,A,7,16100,A,7,2400,A,7,5.1,E,8,0.189,F,8,0.150,F,8,2,1,A,7
07/25/2005,11:00,1156,1324,142,2,8,0,2,15,142,2,8,17900,2,8,0,2,15,17900,2,8,7480,2,19,10,E,9,9,A,7,24.0,A,7,21.0,A,7,83,A,7,992,A,7,0,A,7,0.0,A,7,16100,A,7,3300,A,7,5.2,E,8,0.189,F,8,0.150,F,8,2,1,A,7
07/25/2005,12:00,1216,1324,145,2,8,0,2,15,145,2,8,18400,2,8,0,2,15,18400,2,8,7660,2,19,10,E,9,9,A,7,24.0,A,7,21.0,A,7,83,A,7,992,A,7,140,A,7,3.6,A,7,14500,A,7,990,A,7,5.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,13:00,1213,1324,513,2,8,120,2,15,403,2,8,56800,2,8,12800,2,15,45000,2,8,20570,2,19,5,E,9,5,A,7,29.0,A,7,21.0,A,7,62,A,7,990,A,7,160,A,7,3.1,A,7,16100,A,7,77777,A,7,5.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,14:00,1148,1324,463,2,8,72,2,15,401,2,8,51200,2,8,7400,2,15,44700,2,8,17880,2,19,10,E,9,9,A,7,31.0,A,7,21.0,A,7,55,A,7,990,A,7,170,A,7,4.6,A,7,16100,A,7,6000,A,7,5.5,E,8,0.189,F,8,0.150,F,8,2,1,A,7
07/25/2005,15:00,1025,1324,414,2,8,89,2,15,345,2,8,45700,2,8,9100,2,15,38600,2,8,13330,2,19,10,E,9,10,A,7,30.6,A,7,18.9,A,7,50,A,7,989,A,7,170,A,7,4.1,A,7,16000,A,7,6000,A,7,5.5,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,16:00,851,1324,140,2,8,0,2,15,140,2,8,16900,2,8,0,2,15,16900,2,8,6820,2,19,10,E,9,10,A,7,31.0,A,7,21.0,A,7,55,A,7,989,A,7,180,A,7,4.6,A,7,16100,A,7,6000,A,7,5.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,17:00,641,1324,75,2,8,0,2,15,75,2,8,9200,2,8,0,2,15,9200,2,8,3560,2,19,10,E,9,9,A,7,31.0,A,7,22.0,A,7,59,A,7,988,A,7,180,A,7,4.6,A,7,16100,A,7,6000,A,7,5.2,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,18:00,406,1324,89,2,8,0,2,15,89,2,8,10200,2,8,0,2,15,10200,2,8,3450,2,19,10,E,9,9,A,7,31.0,A,7,23.0,A,7,63,A,7,988,A,7,160,A,7,3.1,A,7,16100,A,7,6000,A,7,5.1,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,19:00,166,1324,29,2,8,0,2,15,29,2,8,3300,2,8,0,2,15,3300,2,8,1060,2,19,8,E,9,4,E,9,31.0,A,7,23.0,A,7,63,A,7,987,A,7,160,A,7,3.6,A,7,16100,A,7,4500,A,7,5.2,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,20:00,6,320,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,8,E,9,5,E,9,30.0,A,7,24.0,A,7,70,A,7,986,A,7,160,A,7,4.1,A,7,16100,A,7,4500,A,7,5.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,5,E,9,30.0,A,7,24.4,A,7,72,A,7,986,A,7,190,A,7,3.6,A,7,16000,A,7,6000,A,7,5.5,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,3,E,9,30.0,A,7,23.0,A,7,66,A,7,986,A,7,190,A,7,5.1,A,7,16100,A,7,77777,A,7,5.2,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,29.0,A,7,22.0,A,7,66,A,7,986,A,7,200,A,7,7.2,A,7,16100,A,7,77777,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/25/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,6,E,9,29.0,A,7,22.0,A,7,66,A,7,986,A,7,210,A,7,6.7,A,7,16100,A,7,7500,A,7,4.5,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,7,E,9,29.0,A,7,22.0,A,7,66,A,7,985,A,7,220,A,7,7.2,A,7,16100,A,7,7500,A,7,4.5,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,28.0,A,7,22.0,A,7,70,A,7,985,A,7,230,A,7,5.7,A,7,14500,A,7,2400,A,7,4.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,7,E,9,27.8,A,7,21.1,A,7,67,A,7,985,A,7,250,A,7,3.6,A,7,16000,A,7,3000,A,7,4.3,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,6,E,9,27.0,A,7,21.0,A,7,70,A,7,985,A,7,240,A,7,3.6,A,7,16100,A,7,7500,A,7,4.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,05:00,10,430,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,7,E,9,26.0,A,7,20.0,A,7,70,A,7,985,A,7,210,A,7,3.1,A,7,16100,A,7,7500,A,7,4.6,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,06:00,184,1324,80,2,8,93,2,15,67,2,8,8500,2,8,6000,2,15,7700,2,8,1410,2,19,8,E,9,5,E,9,26.0,A,7,20.0,A,7,70,A,7,985,A,7,240,A,7,3.6,A,7,16100,A,7,7500,A,7,4.7,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,07:00,425,1324,217,2,8,263,2,15,132,2,8,22800,2,8,24300,2,15,15000,2,8,2700,2,19,10,E,9,8,E,9,27.0,A,7,19.0,A,7,62,A,7,986,A,7,250,A,7,3.6,A,7,16100,A,7,4500,A,7,4.7,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,08:00,658,1324,250,2,8,62,2,15,219,2,8,27400,2,8,6200,2,15,24400,2,8,6480,2,19,8,E,9,8,E,9,28.0,A,7,19.0,A,7,58,A,7,986,A,7,270,A,7,5.1,A,7,16100,A,7,1470,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,09:00,866,1324,361,2,8,79,2,15,310,2,8,39800,2,8,8100,2,15,34500,2,8,10340,2,19,9,E,9,8,E,9,27.8,A,7,20.0,A,7,63,A,7,986,A,7,290,A,7,7.7,A,7,16000,A,7,900,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,10:00,1035,1324,433,2,8,73,2,15,376,2,8,47700,2,8,7500,2,15,41800,2,8,14470,2,19,8,E,9,8,E,9,28.0,A,7,20.0,A,7,62,A,7,987,A,7,280,A,7,5.1,A,7,16100,A,7,990,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,11:00,1154,1324,499,2,8,96,2,15,414,2,8,54900,2,8,9900,2,15,46300,2,8,18550,2,19,10,E,9,9,E,9,28.0,A,7,20.0,A,7,62,A,7,987,A,7,290,A,7,6.2,A,7,16100,A,7,990,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,12:00,1214,1324,521,2,8,114,2,15,416,2,8,57500,2,8,12200,2,15,46300,2,8,21290,2,19,10,E,9,10,E,9,30.0,A,7,20.0,A,7,55,A,7,987,A,7,260,A,7,6.7,A,7,16100,A,7,1080,A,7,4.7,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,13:00,1212,1324,519,2,8,114,2,15,414,2,8,57300,2,8,12200,2,15,46100,2,8,21000,2,19,10,E,9,10,E,9,30.0,A,7,20.0,A,7,55,A,7,987,A,7,260,A,7,5.7,A,7,16100,A,7,1200,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,14:00,1146,1324,487,2,8,102,2,15,399,2,8,53800,2,8,10500,2,15,44700,2,8,17740,2,19,10,E,9,9,E,9,29.0,A,7,20.0,A,7,58,A,7,986,A,7,300,A,7,4.6,A,7,16100,A,7,1050,A,7,4.9,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,15:00,1023,1324,524,2,8,256,2,15,325,2,8,57000,2,8,27700,2,15,35600,2,8,10690,2,19,10,E,9,10,E,9,23.9,A,7,18.9,A,7,74,A,7,987,A,7,30,A,7,8.2,A,7,16000,A,7,540,A,7,5.1,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,16:00,849,1324,129,2,8,0,2,15,129,2,8,15700,2,8,0,2,15,15700,2,8,6350,2,19,10,E,9,10,E,9,21.0,A,7,19.0,A,7,88,A,7,987,A,7,20,A,7,6.2,A,7,2800,A,7,390,A,7,5.1,E,8,0.189,F,8,0.150,F,8,1,1,A,7
07/26/2005,17:00,638,1324,81,2,8,0,2,15,81,2,8,9800,2,8,0,2,15,9800,2,8,3810,2,19,10,E,9,10,E,9,20.0,A,7,18.0,A,7,88,A,7,987,A,7,10,A,7,8.7,A,7,3200,A,7,360,A,7,5.2,E,8,0.189,F,8,0.150,F,8,2,1,A,7
07/26/2005,18:00,403,1324,35,2,8,0,2,15,35,2,8,4300,2,8,0,2,15,4300,2,8,1560,2,19,10,E,9,10,A,7,20.0,A,7,18.0,A,7,88,A,7,989,A,7,30,A,7,5.1,A,7,6400,A,7,360,A,7,5.3,E,8,0.189,F,8,0.150,F,8,7,1,A,7
07/26/2005,19:00,162,1324,11,2,8,0,2,15,11,2,8,1400,2,8,0,2,15,1400,2,8,450,2,19,10,E,9,10,E,9,19.0,A,7,18.0,A,7,94,A,7,987,A,7,30,A,7,7.2,A,7,4800,A,7,420,A,7,5.3,E,8,0.189,F,8,0.150,F,8,7,1,A,7
07/26/2005,20:00,5,298,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,8,E,9,20.0,A,7,18.0,A,7,88,A,7,989,A,7,10,A,7,4.6,A,7,16100,A,7,420,A,7,5.3,E,8,0.189,F,8,0.150,F,8,2,1,A,7
07/26/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,20.0,A,7,17.2,A,7,84,A,7,990,A,7,350,A,7,3.6,A,7,16000,A,7,930,A,7,5.3,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,19.0,A,7,17.0,A,7,88,A,7,990,A,7,320,A,7,4.1,A,7,16100,A,7,990,A,7,5.0,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,19.0,A,7,17.0,A,7,88,A,7,990,A,7,340,A,7,4.6,A,7,16100,A,7,1050,A,7,4.8,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/26/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,19.0,A,7,16.0,A,7,83,A,7,990,A,7,340,A,7,4.6,A,7,16100,A,7,960,A,7,4.6,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,19.0,A,7,16.0,A,7,83,A,7,991,A,7,340,A,7,3.6,A,7,16100,A,7,750,A,7,4.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,18.0,A,7,17.0,A,7,94,A,7,992,A,7,320,A,7,2.6,A,7,14500,A,7,720,A,7,4.2,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,18.3,A,7,15.6,A,7,84,A,7,992,A,7,330,A,7,3.1,A,7,16000,A,7,840,A,7,4.0,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,19.0,A,7,14.0,A,7,73,A,7,992,A,7,40,A,7,7.2,A,7,16100,A,7,1050,A,7,3.7,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,05:00,9,408,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,8,E,9,8,E,9,19.0,A,7,13.0,A,7,68,A,7,993,A,7,10,A,7,3.6,A,7,16100,A,7,1800,A,7,3.4,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,06:00,181,1324,70,2,8,47,2,15,63,2,8,7600,2,8,3400,2,15,7100,2,8,1420,2,19,8,E,9,8,E,9,17.0,A,7,13.0,A,7,77,A,7,994,A,7,330,A,7,5.1,A,7,16100,A,7,930,A,7,3.1,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,07:00,422,1324,232,2,8,334,2,15,126,2,8,24600,2,8,30800,2,15,14800,2,8,2550,2,19,8,E,9,8,E,9,18.0,A,7,13.0,A,7,73,A,7,994,A,7,350,A,7,5.1,A,7,16100,A,7,1500,A,7,2.9,E,8,0.189,F,8,0.150,F,8,0,1,A,7
07/27/2005,08:00,655,1324,419,2,8,562,2,15,141,2,8,43300,2,8,54700,2,15,16200,2,8,2880,2,19,8,E,9,8,E,9,19.0,A,7,13.0,A,7,68,A,7,995,A,7,360,A,7,4.1,A,7,16100,A,7,1470,A,7,2.6,E,8,0.189,F,8,0.150,F,8,2,1,A,7
